C,Coleta,sensor,tipo_sinal,ambiente,spearman,spearman_parcial_controlando_tempo
C30,dia 13 - Soja Saudavel Vaso 4,MQ7,cru,Pres_kPa,0.5095346362178683,0.2015736463086669
C30,dia 13 - Soja Saudavel Vaso 4,MQ7,corrigido,Pres_kPa,0.5614212643432934,0.4440853028636775
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,cru,Soil_indice_0_1,0.16670361661131206,-0.008101169211397764
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,corrigido,Soil_indice_0_1,0.2064048574723737,0.19063015180115755
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,cru,Temp_C,0.8118537306845471,-0.02461921566803651
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,corrigido,Temp_C,0.9823992898090127,0.10375221873174785
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,cru,Pres_kPa,0.36501850191648555,-0.12259265318691558
C30,dia 13 - Soja Saudavel Vaso 4,MQ8,corrigido,Pres_kPa,0.5460474367920408,0.41477030000873544
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,cru,Soil_indice_0_1,0.0916483594657364,-0.12414867311180477
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,corrigido,Soil_indice_0_1,-0.24959780964455586,-0.3584242534144118
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,cru,Temp_C,0.8998065283207328,-0.014342404707967816
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,corrigido,Temp_C,0.5375317608844187,-0.05158140318131928
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,cru,Pres_kPa,0.46865556276555714,0.11479446927194938
C30,dia 13 - Soja Saudavel Vaso 4,MQ135,corrigido,Pres_kPa,0.34179681669949347,0.2181386812462166
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,cru,Soil_indice_0_1,0.21984235001046012,0.2143982437419603
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,corrigido,Soil_indice_0_1,0.3044981195516078,0.5041423835552783
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,cru,Temp_C,0.9516498250532565,0.020363602402802244
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,corrigido,Temp_C,0.9638226256915662,0.10887112836984393
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,cru,Pres_kPa,0.5122014846177068,0.21488760618641928
C30,dia 13 - Soja Saudavel Vaso 4,MQ138,corrigido,Pres_kPa,0.6389884864845319,0.718518753780678
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,cru,Soil_indice_0_1,-0.17394966449512475,-0.061363169904414615
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,corrigido,Soil_indice_0_1,-0.3869828273623881,-0.7662795554423167
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,cru,Temp_C,0.9967925816706121,0.03152337722457919
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,corrigido,Temp_C,0.9496011811200554,0.09129816987517046
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,cru,Pres_kPa,-0.2536381460155092,-0.04340808634145276
C31,dia 13 - Soja Saudavel Vaso 5,MQ2,corrigido,Pres_kPa,-0.17859861780300235,0.26509509858602404
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,cru,Soil_indice_0_1,-0.13365669226646545,0.09518666039243126
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,corrigido,Soil_indice_0_1,-0.8731454795156999,-0.8917778716722293
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,cru,Temp_C,0.9667669632487074,0.007953114890866865
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,corrigido,Temp_C,0.39934843531428693,0.01336863530728137
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,cru,Pres_kPa,-0.2623489148489797,-0.005304798706462183
C31,dia 13 - Soja Saudavel Vaso 5,MQ3,corrigido,Pres_kPa,-0.012382527954206747,0.08294849647466535
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,cru,Soil_indice_0_1,-0.17312263517248347,-0.050518335061020374
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,corrigido,Soil_indice_0_1,-0.10082224611958332,0.5679246785484586
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,cru,Temp_C,0.9967724428473936,0.01091424366320708
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,corrigido,Temp_C,0.9925721236862631,0.029304644738668735
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,cru,Pres_kPa,-0.2531975112034606,-0.03737280887256277
C31,dia 13 - Soja Saudavel Vaso 5,MQ7,corrigido,Pres_kPa,-0.2178386293267275,0.30968914978769596
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,cru,Soil_indice_0_1,-0.1567535565894974,-0.02022264000400907
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,corrigido,Soil_indice_0_1,-0.1305839779808333,0.10909417136533435
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,cru,Temp_C,0.9355027447762119,0.0018927738497467102
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,corrigido,Temp_C,0.9651442806646421,0.028512746241956148
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,cru,Pres_kPa,-0.23577406166314835,0.06606515322674392
C31,dia 13 - Soja Saudavel Vaso 5,MQ8,corrigido,Pres_kPa,-0.21159918989691817,0.1904428092120017
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,cru,Soil_indice_0_1,-0.1301842287357363,0.10212786082342365
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,corrigido,Soil_indice_0_1,-0.6196343581950261,-0.6013095064498621
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,cru,Temp_C,0.9616137484739056,0.021126440262063034
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,corrigido,Temp_C,0.3764016996185426,0.023498916999730588
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,cru,Pres_kPa,-0.251917969645953,0.01931840119265759
C31,dia 13 - Soja Saudavel Vaso 5,MQ135,corrigido,Pres_kPa,0.19455508336461733,0.2717466979963238
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,cru,Soil_indice_0_1,-0.17097374302088916,-0.022133993042865317
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,corrigido,Soil_indice_0_1,0.07869408158055408,0.6935972974180435
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,cru,Temp_C,0.9966842642290448,0.0138983131362585
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,corrigido,Temp_C,0.938237998433363,0.005757906994368295
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,cru,Pres_kPa,-0.2529638996923151,-0.03344392180162306
C31,dia 13 - Soja Saudavel Vaso 5,MQ138,corrigido,Pres_kPa,-0.16746796244121467,0.2865049565006748
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,cru,Soil_indice_0_1,-0.5888449770297879,-0.05400466050080541
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,corrigido,Soil_indice_0_1,-0.5041501151754546,-0.14376873772656118
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,cru,Temp_C,-0.5997905199508066,-0.05074780372165395
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,corrigido,Temp_C,-0.46083109373750075,-0.02980506271011473
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,cru,Pres_kPa,0.2204687450571759,0.045408064772737296
C32,dia 19 - Soja Saudavel Vaso 1,MQ2,corrigido,Pres_kPa,0.30485938414486,0.20342805177446846
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,cru,Soil_indice_0_1,0.7254103276142523,-0.013692673305656626
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,corrigido,Soil_indice_0_1,-0.23280915304406422,-0.3040761565468355
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,cru,Temp_C,0.8107117732706528,0.006683484712136637
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,corrigido,Temp_C,-0.1578212724384481,-0.04032372135641603
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,cru,Pres_kPa,-0.23924944365808462,0.03200345950910689
C32,dia 19 - Soja Saudavel Vaso 1,MQ3,corrigido,Pres_kPa,0.012353825113621012,-0.043135676716449474
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,cru,Soil_indice_0_1,-0.0027821699336331445,0.003948315664202509
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,corrigido,Soil_indice_0_1,0.15872570794704338,0.04206211888852698
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,cru,Temp_C,0.003343056390944099,-0.0770363393588344
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,corrigido,Temp_C,0.16728202023899238,-0.08343476335309671
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,cru,Pres_kPa,-0.025007716705486547,-0.02403184014062603
C32,dia 19 - Soja Saudavel Vaso 1,MQ7,corrigido,Pres_kPa,0.0015863347616378095,0.060056004101976646
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,cru,Soil_indice_0_1,0.12666502148100434,0.09264699862081299
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,corrigido,Soil_indice_0_1,0.8209044961753197,0.029396580093703585
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,cru,Temp_C,0.029342937268972864,-0.010046178584418735
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,corrigido,Temp_C,0.9019938974265236,0.0030905419983756994
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,cru,Pres_kPa,-0.07890216843270659,-0.09008912896425246
C32,dia 19 - Soja Saudavel Vaso 1,MQ8,corrigido,Pres_kPa,-0.2045134932920539,0.19836009418044745
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,cru,Soil_indice_0_1,0.7514310802662395,0.021210033725520567
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,corrigido,Soil_indice_0_1,0.000233716498745541,-0.03805778633980584
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,cru,Temp_C,0.8465404012444793,0.034450540699354285
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,corrigido,Temp_C,-0.00592683777690473,0.0014501021524205835
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,cru,Pres_kPa,-0.2880486980679821,-0.0381940032245473
C32,dia 19 - Soja Saudavel Vaso 1,MQ135,corrigido,Pres_kPa,0.03508766689249717,0.03381036898769159
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,cru,Soil_indice_0_1,-0.861866874583903,0.05132629728108804
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,corrigido,Soil_indice_0_1,0.8687426573396853,0.30371881821114954
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,cru,Temp_C,-0.9583875096342365,-0.009659899831305328
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,corrigido,Temp_C,0.9101352435651644,0.09608265060816071
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,cru,Pres_kPa,0.33019367421267304,0.09963869228139577
C32,dia 19 - Soja Saudavel Vaso 1,MQ138,corrigido,Pres_kPa,-0.014417840079580904,0.6955482354933001
