Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,199.75,2779.0,33.4,93.71,10178,17490,136,3088,19695,7442,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,200.01,2777.0,33.4,93.71,10244,17490,136,3091,19696,7442,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,200.26,2800.0,33.4,93.71,10242,17427,136,3092,19698,7443,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,200.61,2799.0,33.4,93.7,10246,17491,136,3088,19698,7443,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,200.87,2777.0,33.4,93.71,10237,17366,135,3091,19681,7437,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,201.17,2776.0,33.4,93.7,10239,17478,136,3090,19558,7438,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,201.47,2818.0,33.4,93.7,10239,17479,135,3092,19683,7389,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,201.75,2777.0,33.4,93.7,10241,17479,135,3091,19683,7438,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,202.05,2788.0,33.4,93.71,10241,17481,135,3092,19684,7438,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,202.35,2794.0,33.4,93.7,10255,17502,136,3092,19708,7448,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,202.61,2785.0,33.4,93.71,10257,17502,136,3091,19591,7449,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,202.87,2803.0,33.4,93.71,10256,17500,135,3091,19706,7442,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,203.14,2800.0,33.4,93.71,10192,17504,136,3092,19709,7450,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,203.4,2822.0,33.4,93.71,10260,17503,136,3093,19711,7450,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,203.67,2795.0,33.4,93.7,10257,17507,136,3088,19711,7449,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,203.93,2789.0,33.5,93.71,10261,17503,136,3091,19603,7451,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,204.21,2787.0,33.4,93.71,10250,17487,136,3090,19691,7443,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,204.5,2776.0,33.5,93.71,10253,17481,136,3086,19688,7444,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,204.83,2779.0,33.5,93.71,10252,17489,136,3086,19705,7450,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,205.12,2783.0,33.5,93.71,10254,17490,136,3089,19692,7445,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,205.44,2794.0,33.5,93.7,10254,17491,137,3089,19693,7445,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,205.69,2770.0,33.5,93.7,10205,17511,136,3091,19718,7455,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,205.95,2795.0,33.5,93.7,10280,17529,137,3095,19738,7463,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,206.21,2806.0,33.5,93.71,10269,17509,136,3096,19714,7453,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,206.46,2789.0,33.5,93.7,10269,17509,136,3097,19716,7455,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,206.82,2791.0,33.5,93.7,10271,17510,136,3097,19716,7455,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,207.08,2792.0,33.5,93.71,10271,17511,137,3099,19724,7453,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,207.36,2802.0,33.5,93.7,10272,17495,136,3094,19700,7449,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,207.66,2828.0,33.5,93.71,10265,17496,136,3095,19699,7450,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,207.98,2790.0,33.5,93.71,10266,17497,136,3096,19703,7451,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,208.29,2801.0,33.5,93.71,10266,17499,135,3094,19703,7450,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,208.61,2790.0,33.5,93.7,10265,17498,135,3093,19702,7451,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,208.88,2807.0,33.5,93.71,10281,17522,137,3095,19729,7459,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,209.15,2806.0,33.5,93.7,10282,17519,136,3098,19722,7461,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,209.41,2777.0,33.5,93.71,10282,17516,136,3098,19728,7457,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,209.68,2787.0,33.5,93.71,10284,17524,136,3097,19645,7462,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,209.94,2792.0,33.5,93.71,10283,17524,136,3098,19728,7461,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,210.2,2840.0,33.5,93.71,10222,17515,137,3096,19728,7462,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,210.46,2771.0,33.5,93.71,10272,17514,136,3098,19709,7455,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,210.79,2792.0,33.5,93.71,10276,17507,136,3097,19644,7454,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,211.11,2787.0,33.5,93.7,10276,17395,135,3097,19727,7461,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,211.4,2794.0,33.5,93.71,10278,17506,136,3096,19712,7410,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,211.71,2781.0,33.5,93.71,10278,17508,136,3096,19593,7456,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,211.97,2793.0,33.5,93.7,10292,17528,137,3099,19736,7466,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,212.23,2809.0,33.5,93.71,10304,17547,137,3101,19626,7471,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,212.5,2809.0,33.5,93.7,10292,17527,136,3101,19733,7466,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,212.75,2786.0,33.5,93.7,10293,17420,136,3098,19734,7466,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,213.0,2792.0,33.5,93.7,10294,17528,137,3099,19735,7467,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,213.26,2794.0,33.5,93.71,10295,17529,137,3101,19636,7467,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,213.53,2791.0,33.5,93.71,10286,17513,136,3101,19719,7461,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,213.83,2786.0,33.5,93.71,10288,17515,137,3100,19719,7462,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,214.15,2812.0,33.5,93.71,10288,17515,136,3099,19733,7468,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,214.45,2795.0,33.5,93.71,10290,17516,136,3100,19720,7463,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,214.77,2793.0,33.5,93.7,10290,17517,136,3099,19723,7463,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,215.03,2827.0,33.5,93.71,10304,17538,136,3096,19745,7472,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,215.3,2814.0,33.5,93.71,10315,17556,138,3102,19767,7431,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,215.56,2790.0,33.6,93.71,10303,17539,136,3101,19746,7474,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,215.82,2824.0,33.6,93.71,10306,17540,136,3101,19628,7475,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,216.08,2807.0,33.6,93.7,10308,17542,137,3099,19748,7474,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,216.35,2800.0,33.6,93.71,10311,17541,136,3102,19746,7461,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,216.62,2806.0,33.5,93.71,10310,17538,137,3105,19750,7476,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,216.87,2783.0,33.6,93.7,10300,17522,137,3101,19729,7468,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,217.18,2789.0,33.6,93.7,10301,17523,136,3100,19728,7469,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,217.49,2809.0,33.6,93.71,10301,17525,137,3102,19730,7467,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,217.78,2789.0,33.6,93.71,10258,17524,137,3102,19732,7470,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,218.07,2785.0,33.6,93.71,10302,17445,136,3101,19746,7470,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,218.36,2786.0,33.6,93.7,10316,17546,137,3101,19756,7479,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,218.62,2808.0,33.6,93.71,10316,17547,137,3100,19756,7481,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,218.87,2842.0,33.6,93.71,10315,17544,136,3101,19752,7433,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,219.13,2807.0,33.6,93.71,10316,17544,137,3102,19752,7479,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,219.38,2804.0,33.6,93.71,10315,17545,137,3103,19754,7480,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,219.63,2787.0,33.6,93.71,10318,17545,138,3097,19755,7480,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,219.9,2753.0,33.6,93.71,10309,17530,136,3102,19737,7454,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,220.2,2779.0,33.6,93.71,10310,17531,137,3100,19738,7474,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,220.5,2794.0,33.6,93.71,10310,17531,137,3100,19737,7474,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,220.8,2740.0,33.6,93.71,10312,17533,137,3102,19740,7474,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,221.11,2831.0,33.6,93.7,10312,17532,136,3100,19741,7475,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,221.41,2787.0,33.6,93.71,10327,17557,136,3104,19764,7484,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,221.66,2770.0,33.6,93.71,10261,17560,137,3108,19783,7492,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,221.93,2821.0,33.6,93.71,10326,17532,137,3106,19765,7487,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,222.19,2799.0,33.6,93.7,10329,17554,137,3107,19736,7475,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,222.46,2803.0,33.6,93.7,10327,17551,137,3102,19766,7485,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,222.72,2790.0,33.6,93.71,10328,17557,137,3101,19765,7484,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,222.99,2802.0,33.6,93.71,10329,17552,137,3103,19642,7488,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,223.25,2813.0,33.6,93.71,10320,17537,137,3102,19747,7480,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,223.54,2826.0,33.6,93.71,10320,17538,136,3102,19746,7480,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,223.86,2792.0,33.6,93.71,10322,17538,137,3100,19748,7480,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,224.15,2776.0,33.6,93.7,10323,17539,137,3101,19749,7481,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,224.42,2810.0,33.6,93.71,10323,17475,136,3103,19744,7482,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,224.72,2786.0,33.6,93.71,10336,17560,137,3105,19774,7448,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,224.98,2808.0,33.6,93.71,10337,17561,137,3104,19773,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,225.24,2799.0,33.6,93.71,10336,17557,137,3107,19645,7489,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,225.5,2806.0,33.6,93.71,10336,17558,137,3108,19769,7490,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,225.75,2804.0,33.6,93.71,10337,17495,136,3110,19758,7490,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,226.0,2816.0,33.6,93.71,10338,17559,138,3110,19772,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,226.26,2793.0,33.6,93.71,10329,17544,137,3109,19638,7484,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,226.55,2784.0,33.6,93.71,10331,17544,137,3109,19755,7437,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,226.88,2784.0,33.6,93.71,10331,17439,137,3108,19757,7484,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,227.17,2798.0,33.6,93.71,10332,17545,137,3111,19756,7447,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,227.47,2790.0,33.6,93.71,10333,17544,138,3110,19759,7437,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,227.78,2796.0,33.6,93.71,10347,17568,137,3115,19782,7495,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,228.03,2786.0,33.7,93.71,10335,17312,137,3109,19903,7503,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,228.29,2798.0,33.6,93.71,10334,17285,138,3118,19886,7496,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,228.56,2786.0,33.7,93.71,10335,17281,138,3113,19888,7497,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,228.82,2786.0,33.6,93.71,10336,17287,137,3101,19889,7472,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,229.09,2778.0,33.7,93.71,10334,17279,138,3106,19893,7498,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,229.35,2797.0,33.7,93.7,10273,17284,138,3107,19891,7498,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,229.62,2770.0,33.7,93.71,10326,17265,137,3109,19871,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,229.92,2784.0,33.7,93.71,10327,17266,137,3107,19873,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,230.21,2808.0,33.7,93.71,10328,17266,136,3108,19870,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,230.5,2785.0,33.7,93.71,10329,17266,138,3109,19871,7491,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,230.79,2826.0,33.7,93.7,10329,17268,137,3108,19871,7487,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,231.11,2776.0,33.7,93.71,10343,17287,137,3111,19897,7501,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,231.37,2805.0,33.7,93.71,10292,16831,138,3110,19920,7455,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,231.63,2803.0,33.7,93.71,10339,17231,137,3112,19911,7500,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,231.88,2781.0,33.7,93.71,10339,17232,138,3114,19913,7453,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,232.14,2800.0,33.7,93.71,10340,17232,138,3114,19913,7500,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,232.39,2791.0,33.7,93.7,10341,17233,138,3114,19914,7453,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,232.64,2788.0,33.7,93.71,10333,17234,137,3104,19906,7494,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,232.94,2747.0,33.7,93.71,10334,17222,138,3089,19896,7494,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,233.25,2800.0,33.7,93.7,10334,17225,138,3094,19898,7495,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,233.51,2788.0,33.7,93.7,10335,17225,137,3101,19900,7496,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,233.8,2804.0,33.7,93.7,10337,17225,137,3100,19897,7496,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,234.11,2793.0,33.7,93.7,10337,17225,138,3105,19920,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,234.37,2815.0,33.7,93.71,10352,17258,136,3103,19919,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,234.64,2790.0,33.7,93.71,10350,17278,138,3108,19908,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,235.01,2777.0,33.7,93.7,10351,17281,138,3105,19911,7504,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,235.28,2789.0,33.7,93.71,10354,17282,139,3106,19790,7506,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,235.53,2795.0,33.7,93.71,10356,17285,138,3105,19912,7507,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,235.8,2856.0,33.7,93.7,10357,17172,138,3105,19913,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,236.05,2821.0,33.7,93.7,10345,17266,137,3107,19889,7500,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,236.35,2807.0,33.7,93.71,10346,17265,137,3097,19890,7500,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,236.65,2810.0,33.7,93.71,10347,17266,137,3091,19892,7500,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,237.07,2803.0,33.7,93.71,10348,17264,138,3099,19893,7501,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,237.36,2792.0,33.7,93.71,10349,17251,138,3101,19895,7504,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,237.67,2806.0,33.7,93.71,10361,17287,138,3102,19917,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,237.93,2828.0,33.7,93.7,10363,17292,138,3103,19825,7513,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,238.19,2792.0,33.7,93.7,10362,17289,138,3107,19913,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,238.44,2783.0,33.7,93.71,10363,17290,138,3114,19789,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,238.7,2843.0,33.7,93.71,10363,17290,138,3112,19914,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,238.96,2793.0,33.7,93.7,10365,17289,138,3110,19790,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,239.21,2788.0,33.7,93.71,10366,17275,138,3109,19896,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,239.49,2787.0,33.7,93.71,10356,17273,136,3108,19897,7504,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,239.79,2771.0,33.7,93.7,10350,17279,138,3109,19897,7505,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,240.05,2790.0,33.7,93.7,10358,17277,137,3107,19899,7506,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,240.34,2748.0,33.7,93.71,10359,17278,138,3105,19898,7506,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,240.66,2787.0,33.7,93.71,10359,17278,137,3104,19920,7515,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,240.92,2829.0,33.8,93.7,10310,17300,137,3105,19923,7516,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,241.18,2791.0,33.8,93.71,10370,17303,138,3105,19921,7516,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,241.45,2778.0,33.8,93.7,10375,17300,137,3104,19926,7516,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,241.71,2795.0,33.8,93.71,10372,17305,138,3096,19923,7518,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,241.97,2797.0,33.8,93.7,10377,17306,139,3103,19926,7514,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,242.24,2797.0,33.8,93.71,10375,17305,138,3106,19809,7518,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,242.51,2807.0,33.8,93.7,10378,17310,139,3107,19914,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,242.8,2788.0,33.8,93.71,10367,17288,138,3107,19905,7512,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,243.11,2774.0,33.8,93.71,10368,17289,138,3107,19907,7512,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,243.41,2770.0,33.8,93.71,10369,17290,138,3108,19908,7512,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,243.7,2798.0,33.8,93.71,10369,17290,138,3104,19906,7511,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,244.02,2775.0,33.8,93.71,10369,17291,138,3102,19919,7521,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,244.28,2786.0,33.8,93.71,10382,17313,137,3109,19812,7522,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,244.55,2781.0,33.8,93.7,10381,17309,138,3108,19925,7520,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,244.8,2820.0,33.8,93.71,10381,17200,138,3113,19925,7521,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,245.06,2784.0,33.8,93.71,10381,17310,139,3112,19926,7521,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,245.31,2795.0,33.8,93.71,10382,17201,138,3112,19927,7521,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,245.56,2785.0,33.8,93.71,10374,17296,138,3106,19920,7521,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,245.84,2798.0,33.8,93.71,10376,17295,138,3107,19910,7516,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,246.13,2774.0,33.8,93.71,10372,17192,139,3110,19910,7520,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,246.45,2789.0,33.8,93.71,10313,17300,138,3109,19912,7516,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,246.74,2766.0,33.8,93.71,10377,17299,138,3111,19792,7517,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,247.05,2754.0,33.8,93.71,10378,17300,138,3111,19788,7524,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,247.31,2820.0,33.8,93.71,10391,17321,138,3113,19936,7526,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,247.58,2845.0,33.8,93.7,10546,17466,140,3126,20229,7638,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,247.84,2844.0,33.8,93.7,10557,17573,141,3127,20230,7650,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,248.11,2838.0,33.8,93.71,10570,17587,141,3124,20238,7655,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,248.37,2839.0,33.8,93.71,10584,17588,141,3127,20245,7681,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,248.63,2837.0,33.8,93.71,10590,17594,141,3131,20251,7694,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,248.89,2851.0,33.8,93.71,10597,17603,141,3131,20255,7673,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,249.15,2815.0,33.8,93.71,10591,17586,141,3130,20237,7706,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,249.46,2829.0,33.8,93.71,10594,17590,142,3132,20240,7716,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,249.78,2815.0,33.8,93.71,10597,17589,141,3127,20257,7734,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,250.08,2822.0,33.8,93.71,10598,17589,141,3129,20247,7734,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,250.4,2832.0,33.8,93.71,10598,17589,140,3125,20249,7741,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,250.66,2833.0,33.8,93.71,10610,17610,140,3129,20274,7755,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,250.92,2823.0,33.8,93.71,10619,17626,142,3143,20296,7768,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,251.17,2832.0,33.8,93.71,10605,17603,141,3140,20273,7763,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,251.42,2908.0,33.8,93.71,10602,17602,141,3143,20273,7767,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,251.68,2837.0,33.9,93.71,10600,17600,141,3141,20274,7769,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,251.94,2843.0,33.8,93.71,10597,17597,141,3141,20275,7772,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,252.2,2836.0,33.8,93.71,10581,17587,141,3139,20260,7768,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,252.5,2834.0,33.8,93.71,10580,17577,141,3138,20256,7771,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,252.8,2815.0,33.9,93.71,10573,17576,140,3135,20256,7771,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,253.09,2841.0,33.9,93.71,10569,17571,141,3139,20132,7774,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,253.38,2819.0,33.9,93.71,10563,17570,141,3140,20257,7774,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,253.68,2842.0,33.9,93.71,10570,17587,141,3139,20279,7785,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,253.93,2838.0,33.9,93.71,10563,17585,142,3140,20279,7787,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,254.19,2856.0,33.9,93.71,10547,17572,142,3140,20264,7785,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,254.46,2852.0,33.9,93.71,10557,17580,142,3137,20272,7786,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,254.72,2840.0,33.9,93.7,10550,17578,141,3140,20277,7784,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,254.99,2816.0,33.9,93.71,10541,17573,141,3139,20275,7785,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,255.25,2872.0,33.9,93.71,10542,17577,140,3141,20150,7785,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,255.51,2848.0,33.9,93.71,10534,17572,140,3140,20271,7784,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,255.77,2838.0,33.9,93.71,10466,17799,141,3137,20163,7778,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,256.09,2836.0,33.9,93.71,10527,17802,140,3131,20161,7777,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,256.41,2852.0,33.9,93.71,10520,17799,141,3137,20162,7776,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,256.71,2828.0,33.9,93.7,10514,17798,141,3143,20161,7775,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,257.01,2838.0,33.9,93.71,10507,17801,141,3133,20158,7774,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,257.27,2827.0,33.9,93.7,10515,17818,141,3139,20181,7781,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,257.54,2866.0,33.9,93.7,10508,17811,141,3142,20177,7779,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,257.79,2841.0,33.9,93.71,10503,17811,140,3141,20169,7755,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,258.05,2844.0,33.9,93.71,10498,17810,140,3142,20176,7777,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,258.3,2831.0,33.9,93.7,10494,17810,139,3139,20174,7730,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,258.55,2841.0,33.9,93.71,10481,17809,141,3139,20165,7768,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,258.84,2854.0,33.9,93.71,10475,17792,139,3136,20153,7766,0
dia 19 - Soja Heterodera Vaso 9,19.0,9.0,259.17,2851.0,33.9,93.7,10476,17789,141,3134,20154,7764,0
