Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 11 - Soja Heterodera Vaso 6,11,6.0,6752,14453,547,3204,19659,11157,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6748,14433,551,3209,19647,11138,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,14403,550,3209,19653,11140,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6739,14385,552,3207,19635,11532,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6724,14331,550,3207,19648,11129,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6726,14344,550,3206,19637,11123,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6716,14330,547,3205,19620,11420,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6716,14295,537,3192,19638,11320,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6711,14303,536,3194,19623,11370,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6706,14254,535,3193,19611,12303,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6692,14301,535,3192,19610,12312,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6699,14292,534,3190,19603,12313,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6701,14263,534,3190,19600,12314,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6698,14274,534,3191,19595,12316,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6689,14236,532,3189,19603,12295,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6687,14240,531,3187,19588,12299,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6683,14222,531,3188,19585,12293,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6682,14199,532,3188,19588,12282,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6674,14191,531,3190,19581,12275,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6667,14181,531,3190,19566,12266,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6661,14183,531,3188,19567,12253,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6656,14168,530,3188,19567,12178,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6650,14149,530,3187,19561,12247,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6642,14108,530,3186,19562,12239,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6630,14072,528,3186,19572,12227,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6619,14061,526,3184,19555,12199,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6614,14070,527,3185,19525,12181,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6611,14077,524,3184,19532,12173,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6595,13972,524,3182,19556,12165,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6614,13900,529,3185,19548,12122,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6685,13974,540,3197,19607,12122,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6829,14076,553,3210,19610,12104,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6806,14139,551,3210,19613,12073,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6833,14122,554,3211,19579,12019,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6816,14137,552,3209,19529,11995,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6844,14110,557,3212,19475,11957,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6827,14069,556,3212,19416,11918,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6808,13990,555,3211,19347,11883,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6798,13980,556,3211,19313,11851,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6789,13976,556,3212,19258,11824,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6787,13994,556,3213,19210,11800,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6778,13958,556,3212,19185,11781,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6771,13964,555,3211,19161,11763,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6763,13927,555,3212,19157,11751,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6754,13907,555,3213,19133,11731,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13870,555,3212,19085,11723,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13886,555,3212,19106,11734,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6728,13868,555,3211,19096,11728,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6733,13854,556,3211,19088,11711,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13849,555,3212,19078,11698,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6728,13819,555,3212,19073,11687,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6723,13812,555,3211,19077,11678,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6725,13829,556,3211,19062,11671,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6724,13827,556,3212,19059,11648,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6712,13818,556,3211,19061,11659,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6720,13802,556,3211,19062,11655,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6720,13808,557,3211,19058,11653,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6719,13808,556,3212,19054,11632,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6710,13803,556,3212,19052,11644,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6719,13799,556,3212,19052,11641,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6720,13799,557,3213,19056,11642,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6719,13793,557,3212,19028,11638,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6718,13787,556,3212,19046,11641,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6718,13777,558,3212,19058,11633,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6717,13780,558,3211,19068,11618,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6715,13773,559,3213,19068,11606,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6714,13763,560,3214,19074,10775,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6718,13756,561,3213,19070,11637,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6713,13756,560,3215,19080,11636,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6713,13756,560,3212,19082,11634,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6714,13738,561,3215,19083,11633,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6714,13761,562,3214,19084,11632,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6714,13754,562,3215,19092,11633,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6713,13747,562,3216,19095,11615,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6713,13742,562,3215,19096,11628,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6714,13755,563,3218,19094,11627,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6711,13730,564,3218,19106,11628,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6713,13732,564,3217,19115,11630,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6708,13720,564,3216,19118,11624,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6706,13720,574,3229,19119,11615,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6705,13700,575,3230,19123,11615,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6704,13713,576,3229,19123,10793,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6694,13709,576,3230,19126,10810,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6703,13709,578,3233,19105,10821,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6702,13705,578,3234,19128,10837,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6703,13706,579,3233,19133,10844,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6693,13706,580,3234,19136,10842,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6705,13706,581,3233,19137,10845,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6708,13726,581,3234,19129,10849,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6712,13729,580,3235,19116,11588,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6711,13721,580,3234,19150,10866,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6709,13710,580,3233,19152,10851,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6709,13711,582,3234,19153,10851,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6710,13711,581,3235,19154,10853,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6711,13711,582,3234,19157,10856,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6710,13690,582,3234,19158,10859,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6712,13711,582,3234,19163,10865,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6711,13707,582,3235,19165,10867,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6715,13731,583,3235,19157,10861,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6712,13746,584,3236,19157,10876,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6719,13750,584,3239,19158,10880,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6719,13750,584,3238,19159,10884,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6722,13752,585,3239,19134,10888,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6722,13757,584,3239,19167,10893,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6723,13757,586,3238,19168,10897,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6723,13757,586,3238,19169,10899,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6724,13758,586,3240,19145,10903,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6723,13754,586,3238,19175,10907,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6725,13736,586,3240,19180,10912,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6727,13759,588,3241,19188,10918,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6729,13759,587,3241,19193,10922,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13762,587,3243,19196,10920,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13760,588,3243,19197,10929,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13758,588,3242,19199,10932,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13747,589,3242,19189,10934,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13746,588,3241,19205,10938,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13745,589,3241,19208,10940,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13742,589,3241,19210,10945,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6732,13726,588,3241,19214,10950,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13740,589,3242,19214,10949,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13736,588,3241,19212,10952,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13737,589,3244,19213,10960,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13738,590,3242,19216,10966,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13737,589,3242,19218,10955,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6721,13734,590,3243,19220,10976,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6730,13733,590,3243,19222,10979,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6731,13733,589,3244,19197,10985,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6733,13737,589,3244,19226,10989,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6733,13734,589,3245,19231,10994,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13739,590,3245,19238,11001,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6735,13735,590,3245,19235,11011,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13739,590,3245,19248,11026,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6738,13722,591,3244,19240,11022,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6738,13743,591,3244,19242,11022,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6738,13738,591,3243,19245,11023,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6739,13739,591,3244,19247,11008,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6729,13737,590,3244,19248,11024,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6741,13749,590,3244,19246,11027,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6742,13749,592,3246,19248,11029,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13758,590,3246,19252,11033,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13752,590,3246,19257,11040,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6735,13694,590,3243,19270,11046,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13698,591,3244,19281,11044,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6727,13701,590,3245,19281,11071,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6737,13701,591,3247,19284,11088,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6740,13711,592,3247,19284,11102,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6745,13742,591,3245,19274,11117,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6742,13716,592,3246,19290,11129,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6745,13721,591,3247,19273,11132,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13715,590,3248,19294,11122,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13716,592,3248,19298,11110,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6740,13669,592,3247,19307,11101,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6741,13691,592,3246,19305,11095,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6741,13692,591,3245,19306,11090,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6742,13693,592,3247,19306,11077,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6741,13690,590,3247,19312,11083,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13691,591,3247,19315,11082,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13697,593,3246,19312,11078,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13697,592,3246,19295,11079,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13694,591,3247,19316,11078,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13693,593,3247,19317,11077,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13693,593,3248,19320,11061,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6733,13690,593,3247,19322,11077,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13686,592,3247,19325,11077,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6735,13637,591,3247,19337,11078,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13683,593,3248,19333,11079,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13688,592,3248,19331,11080,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6746,13695,592,3246,19303,11080,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6747,13694,594,3246,19333,11083,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6745,13682,593,3247,19341,11084,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6746,13682,592,3248,19344,11075,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6733,13673,592,3247,19346,11087,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13661,592,3247,19351,11088,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6728,13595,591,3248,19375,11090,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6732,13652,592,3249,19358,11093,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6743,13651,593,3248,19360,11094,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13657,593,3249,19359,11095,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13655,593,3247,19334,11098,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13624,591,3248,19378,11101,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6746,13659,593,3251,19364,11091,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6744,13637,591,3248,19372,11103,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6720,13586,593,3250,19388,11105,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6750,13678,595,3250,19367,11108,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6750,13654,595,3250,19370,11110,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6749,13672,595,3250,19370,11109,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6749,13663,594,3250,19378,11112,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6756,13710,594,3250,19364,11114,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6757,13693,596,3251,19365,11117,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6757,13715,595,3251,19363,11119,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6758,13714,596,3252,19370,11121,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6751,13669,595,3250,19368,11107,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6736,13599,593,3249,19412,11125,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6756,13683,595,3251,19385,11129,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6746,13685,595,3251,19387,11131,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6750,13649,595,3251,19402,11132,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6746,13633,594,3249,19402,11134,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6728,13480,593,3249,19451,11122,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6753,13659,595,3251,19396,11141,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6756,13649,595,3251,19405,11145,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6751,13683,594,3251,19399,11135,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6757,13678,596,3252,19406,11153,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6741,13585,592,3252,19433,11155,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6750,13609,594,3251,19434,11157,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6749,13591,595,3251,19436,11159,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6753,13628,596,3252,19428,11161,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6761,13677,597,3253,19415,11160,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6762,13679,596,3253,19419,11148,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6748,13654,595,3252,19426,11162,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6762,13679,596,3253,19419,11164,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6763,13677,597,3254,19394,11165,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6758,13643,596,3253,19435,11166,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6761,13668,596,3253,19427,11167,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6750,13591,595,3251,19454,11167,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6758,13643,596,3253,19413,11168,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6742,13476,595,3253,19499,11169,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6758,13628,596,3253,19424,11171,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6763,13654,595,3253,19443,11171,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6771,13684,597,3254,19430,11170,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6765,13671,597,3253,19439,11171,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6763,13651,597,3253,19420,11172,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6763,13689,596,3254,19426,11174,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6778,13754,598,3257,19417,11176,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6782,13772,599,3257,19411,11175,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6775,13718,598,3255,19438,11188,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6777,13723,599,3256,19433,11179,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6759,13676,598,3256,19453,11197,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6772,13687,598,3256,19450,11196,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6766,13636,597,3255,19474,11199,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6769,13650,599,3254,19458,11202,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6774,13691,599,3253,19449,11205,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6774,13690,596,3254,19453,11206,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6773,13682,599,3255,19456,11210,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6774,13686,597,3256,19456,11212,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6775,13690,598,3256,19460,11214,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6784,13692,584,3243,19464,11217,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6788,13708,585,3244,19458,11201,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6780,13715,585,3244,19455,11217,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6786,13680,584,3242,19450,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6780,13649,583,3243,19483,11221,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6780,13651,584,3243,19483,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6790,13702,584,3244,19463,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6784,13653,584,3243,19475,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6787,13696,583,3244,19472,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6791,13706,585,3245,19464,11221,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6824,13908,585,3245,19434,11208,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6807,13774,588,3243,19431,11221,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6797,13717,586,3243,19459,11223,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6801,13798,586,3244,19418,11217,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6801,13759,586,3246,19456,11212,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6802,13762,586,3246,19465,11208,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6818,13761,587,3245,19469,11201,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6800,13740,587,3244,19481,11200,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6809,13789,589,3247,19449,11187,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6818,13826,585,3245,19497,11162,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6787,13693,585,3246,19435,11169,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6800,13731,588,3246,19485,11156,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6806,13812,586,3246,19473,11162,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6808,13680,585,3243,19516,11171,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6832,13874,589,3249,19444,11179,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6834,13835,588,3250,19423,11179,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6813,13883,589,3247,19466,11181,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6813,13777,589,3246,19459,11176,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6818,13785,587,3247,19446,11180,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6822,13808,585,3248,19491,11182,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6808,13798,586,3246,19474,11186,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6833,13839,589,3250,19479,11190,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6816,13817,588,3246,19452,11194,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6813,13774,587,3249,19476,11197,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6809,13804,588,3248,19446,11201,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6828,13849,588,3248,19500,11196,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6802,13803,589,3250,19446,11220,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6812,13862,589,3250,19465,11229,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6832,13868,588,3249,19512,11236,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6825,13874,588,3250,19516,11239,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6802,13797,588,3246,19523,11253,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6825,13794,589,3248,19506,11259,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6818,13853,590,3248,19506,11268,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6821,13865,588,3248,19456,11272,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6842,13852,588,3247,19511,11275,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6833,13772,590,3247,19478,11280,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6823,13911,590,3246,19521,11282,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6851,13893,589,3252,19508,11280,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6826,13796,591,3249,19472,11270,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6834,13829,589,3250,19489,11265,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6839,13902,590,3250,19491,11260,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6840,13880,590,3249,19501,11258,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6843,13863,590,3249,19500,11256,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6831,13809,589,3248,19470,11254,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6846,13878,589,3249,19500,11252,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6845,13878,590,3251,19503,11255,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6843,13859,590,3251,19507,11255,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6850,13921,589,3250,19491,11255,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6854,13929,589,3252,19492,11258,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6850,13819,590,3252,19504,11248,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6849,13889,590,3251,19533,11264,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6851,13882,590,3250,19506,11265,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6850,13886,590,3250,19487,11268,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6852,13884,589,3250,19522,11273,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6848,13846,590,3250,19535,11274,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6847,13873,590,3249,19517,11279,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6847,13824,590,3249,19523,11281,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6846,13855,591,3249,19533,11286,0
dia 11 - Soja Heterodera Vaso 6,11,6.0,6825,13714,589,3251,19537,11282,0
