Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,471.01,70.0,40.5,93.54,7016,14086,657,3329,19920,11675,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,471.24,65.0,40.5,93.54,7044,14259,661,3334,19867,11676,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,471.52,71.0,40.5,93.54,7047,14259,661,3331,19891,11678,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,471.75,69.0,40.5,93.54,7023,14137,658,3333,19906,11680,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,471.98,68.0,40.5,93.53,7024,14130,659,3332,19908,11683,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,472.21,72.0,40.5,93.54,7055,14233,663,3336,19900,11684,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,472.45,69.0,40.5,93.55,7027,14142,659,3332,19912,11690,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,472.68,68.0,40.5,93.55,7053,14295,663,3336,19864,11691,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,472.91,98.0,40.5,93.54,7030,14165,660,3332,19903,11678,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,473.14,102.0,40.5,93.54,7018,14164,659,3332,19901,11696,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,473.38,100.0,40.5,93.54,7032,14179,660,3331,19903,11700,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,473.63,81.0,40.5,93.55,7032,14169,660,3335,19905,11693,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,473.86,78.0,40.6,93.55,7051,14292,662,3335,19863,11704,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,474.1,81.0,40.5,93.54,7031,14159,660,3332,19907,11706,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,474.32,84.0,40.6,93.55,7032,14164,660,3334,19914,11709,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,474.56,101.0,40.6,93.54,7057,14291,663,3337,19867,11695,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,474.84,80.0,40.6,93.54,7034,14167,660,3334,19911,11716,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,475.22,80.0,40.6,93.54,7026,14138,660,3335,19924,11722,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,475.77,88.0,40.6,93.53,7055,14289,664,3336,19871,11732,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,476.16,87.0,40.6,93.54,7039,14199,661,3334,19912,11744,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,476.39,88.0,40.6,93.54,7071,14374,662,3335,19855,11736,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,476.62,88.0,40.6,93.54,7066,14409,666,3339,19848,11747,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,476.86,87.0,40.6,93.55,7070,14375,666,3339,19863,11753,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,477.09,84.0,40.6,93.54,7075,14402,666,3339,19852,11754,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,477.33,93.0,40.6,93.54,7078,14418,667,3339,19818,11755,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,477.56,89.0,40.6,93.54,7079,14432,666,3341,19856,11760,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,477.79,82.0,40.6,93.54,7074,14387,666,3340,19859,11761,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,478.05,84.0,40.6,93.54,7071,14350,666,3338,19862,11761,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,478.28,92.0,40.6,93.54,7062,14312,664,3336,19868,11761,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,478.51,91.0,40.6,93.54,7067,14347,665,3338,19875,11762,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,478.74,87.0,40.6,93.54,7072,14401,665,3341,19835,11755,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,478.97,88.0,40.6,93.54,7075,14409,667,3340,19829,11760,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,479.26,87.0,40.6,93.54,7075,14424,666,3341,19831,11758,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,479.49,91.0,40.6,93.54,7074,14405,666,3341,19831,11758,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,479.72,93.0,40.6,93.54,7078,14428,667,3339,19832,11757,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,479.95,92.0,40.6,93.54,7077,14430,668,3341,19834,11759,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,480.18,91.0,40.6,93.54,7073,14410,667,3338,19842,11743,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,480.41,93.0,40.6,93.54,7067,14415,667,3340,19846,11762,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,480.64,102.0,40.6,93.54,7060,14358,667,3340,19855,11769,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,480.88,99.0,40.6,93.54,7078,14410,666,3340,19861,11775,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,481.11,95.0,40.6,93.54,7060,14285,664,3339,19903,11765,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,481.35,105.0,40.6,93.54,7085,14436,666,3341,19859,11781,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,481.58,98.0,40.6,93.55,7061,14285,665,3338,19901,11783,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,481.81,101.0,40.6,93.55,7081,14403,667,3341,19869,11794,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,482.04,96.0,40.6,93.55,7082,14403,667,3342,19854,11801,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,482.27,152.0,40.6,93.54,7084,14432,668,3343,19856,11808,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,482.56,236.0,40.6,93.54,7074,14424,669,3341,19859,11813,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,482.79,157.0,40.6,93.54,7077,14390,668,3341,19870,11816,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,483.02,157.0,40.6,93.55,7078,14380,668,3342,19873,11820,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,483.25,151.0,40.6,93.54,7080,14413,671,3346,19865,11805,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,483.49,90.0,40.6,93.54,7068,14385,671,3346,19875,11824,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,483.72,80.0,40.6,93.54,7077,14378,671,3346,19881,11824,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,483.95,80.0,40.6,93.53,7078,14382,671,3347,19880,11826,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,484.19,79.0,40.6,93.54,7088,14437,673,3347,19834,11829,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,484.42,74.0,40.6,93.54,7064,14284,669,3345,19917,11835,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,484.66,80.0,40.6,93.54,7082,14390,670,3344,19883,11833,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,484.89,77.0,40.6,93.54,7077,14370,671,3346,19881,11830,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,485.12,77.0,40.6,93.54,7075,14339,671,3345,19882,11830,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,485.35,74.0,40.7,93.55,7077,14366,671,3344,19884,11835,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,485.58,75.0,40.6,93.54,7078,14366,671,3345,19890,11845,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,485.87,77.0,40.7,93.54,7042,14141,667,3344,19966,11850,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,486.1,70.0,40.7,93.55,7075,14328,671,3346,19913,11858,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,486.33,67.0,40.7,93.54,7072,14293,671,3344,19890,11853,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,486.56,72.0,40.7,93.54,7054,14193,670,3345,19955,11854,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,486.81,66.0,40.7,93.54,7079,14366,671,3344,19901,11856,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,487.04,71.0,40.7,93.54,7079,14329,670,3345,19904,11857,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,487.27,78.0,40.7,93.54,7088,14398,673,3349,19885,11857,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,487.5,83.0,40.7,93.55,7084,14387,673,3348,19882,11856,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,487.74,110.0,40.7,93.55,7090,14405,673,3348,19902,11860,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,487.97,114.0,40.7,93.54,7084,14389,673,3347,19880,11853,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,488.2,111.0,40.7,93.55,7081,14397,673,3347,19880,11867,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,488.43,112.0,40.7,93.54,7066,14318,673,3348,19932,11876,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,488.66,99.0,40.7,93.55,7094,14410,671,3347,19885,11878,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,488.89,102.0,40.7,93.54,7081,14243,674,3349,19917,11881,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,489.15,91.0,40.7,93.54,7089,14403,674,3349,19889,11888,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,489.54,73.0,40.7,93.54,7045,14168,668,3345,19962,11897,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,490.09,73.0,40.7,93.54,7085,14348,674,3349,19905,11905,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,490.5,82.0,40.7,93.54,7085,14344,673,3349,19914,11910,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,490.73,73.0,40.7,93.54,7075,14291,672,3346,19933,11899,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,490.96,95.0,40.7,93.55,7061,14255,672,3347,19942,11922,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,491.2,102.0,40.7,93.54,7075,14289,673,3348,19932,11929,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,491.45,74.0,40.7,93.55,7061,14198,673,3348,19953,11922,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,491.68,73.0,40.7,93.54,7055,14258,670,3347,19934,11947,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,491.91,80.0,40.7,93.54,7074,14275,671,3347,19933,11955,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,492.14,72.0,40.7,93.54,7079,14283,672,3349,19948,11972,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,492.38,104.0,40.7,93.54,7073,14253,672,3347,19941,11982,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,492.61,103.0,40.7,93.54,7063,14195,670,3345,19965,11986,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,492.84,100.0,40.7,93.54,7071,14237,670,3347,19954,11992,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,493.07,110.0,40.7,93.54,7073,14238,672,3349,19938,11998,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,493.31,99.0,40.7,93.54,7081,14284,673,3350,19935,12003,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,493.55,99.0,40.7,93.54,7092,14353,674,3349,19934,12013,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,493.78,87.0,40.7,93.54,7094,14353,673,3351,19937,12017,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,494.11,82.0,40.7,93.54,7095,14352,674,3351,19940,12005,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,494.35,86.0,40.7,93.54,7098,14361,674,3348,19940,12023,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,494.61,90.0,40.7,93.54,7116,14351,643,3321,19944,12023,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,494.85,87.0,40.7,93.54,7107,14351,640,3318,19949,12024,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,495.11,93.0,40.7,93.55,7120,14343,636,3315,19954,12025,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,495.35,89.0,40.7,93.55,7126,14366,635,3312,19938,12024,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,495.6,89.0,40.7,93.54,7128,14358,629,3307,19949,12021,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,495.89,104.0,40.7,93.54,7143,14440,630,3307,19907,12007,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,496.14,152.0,40.7,93.53,7139,14448,631,3309,19905,12004,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,496.39,148.0,40.7,93.54,7103,14427,667,3344,19911,12001,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,496.64,152.0,40.7,93.54,7114,14428,668,3344,19915,11995,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,496.94,145.0,40.7,93.54,7113,14417,666,3343,19915,11989,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,497.19,150.0,40.7,93.54,7113,14412,665,3341,19904,11979,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,497.43,137.0,40.7,93.54,7118,14329,628,3305,19945,11977,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,497.68,133.0,40.7,93.54,7130,14411,636,3314,19923,11973,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,497.93,120.0,40.8,93.54,7131,14410,632,3311,19920,11966,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,498.18,87.0,40.8,93.54,7134,14421,636,3315,19921,11960,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,498.43,73.0,40.8,93.54,7134,14404,636,3315,19920,11953,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,498.68,79.0,40.8,93.54,7134,14428,639,3318,19925,11950,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,498.93,82.0,40.8,93.54,7135,14431,639,3320,19923,11926,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,499.2,77.0,40.8,93.54,7124,14393,644,3321,19936,11937,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,499.45,77.0,40.8,93.54,7135,14398,634,3314,19932,11933,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,499.7,74.0,40.8,93.55,7133,14424,641,3321,19933,11927,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,499.94,77.0,40.8,93.55,7126,14380,623,3301,19924,11920,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,500.24,73.0,40.8,93.54,7140,14432,634,3313,19926,11919,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,500.49,77.0,40.8,93.54,7118,14473,663,3340,19912,11914,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,500.74,81.0,40.8,93.54,7127,14457,663,3342,19922,11911,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,500.98,71.0,40.8,93.54,7136,14445,644,3322,19916,11910,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,501.24,85.0,40.8,93.54,7151,14455,623,3308,19922,11900,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,501.48,74.0,40.8,93.54,7138,14519,667,3345,19901,11882,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,501.73,77.0,40.8,93.54,7162,14589,656,3345,19885,11892,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,501.98,79.0,40.8,93.53,7169,14543,628,3316,19906,11888,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,502.23,79.0,40.8,93.55,7151,14573,645,3326,19898,11886,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,502.52,76.0,40.8,93.54,7139,14517,668,3345,19897,11878,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,502.77,73.0,40.8,93.54,7152,14516,645,3324,19917,11873,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,503.01,78.0,40.8,93.54,7153,14479,637,3320,19925,11867,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,503.26,75.0,40.8,93.54,7154,14555,652,3330,19906,11863,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,503.51,77.0,40.8,93.53,7150,14572,668,3348,19904,11859,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,503.76,75.0,40.8,93.55,7138,14562,668,3348,19903,11844,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,504.01,77.0,40.8,93.54,7148,14561,667,3346,19902,11851,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,504.42,73.0,40.8,93.54,7143,14532,666,3346,19917,11833,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,505.03,81.0,40.8,93.54,7142,14487,665,3345,19937,11823,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,505.43,107.0,40.8,93.55,7142,14480,665,3344,19940,11814,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,505.69,108.0,40.8,93.54,7143,14498,664,3343,19944,11793,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,505.93,99.0,40.8,93.55,7141,14461,664,3344,19957,11804,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,506.18,97.0,40.8,93.54,7142,14497,664,3345,19934,11795,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,506.43,70.0,40.8,93.54,7138,14512,664,3345,19933,11791,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,506.68,103.0,40.8,93.55,7136,14426,662,3344,19962,11787,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,506.97,69.0,40.8,93.55,7129,14372,661,3339,19982,11783,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,507.22,66.0,40.8,93.55,7127,14366,660,3341,19986,11761,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,507.46,87.0,40.8,93.54,7125,14327,658,3339,20003,11772,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,507.71,95.0,40.8,93.54,7152,14410,662,3344,19978,11762,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,508.02,94.0,40.8,93.54,7139,14405,661,3342,19977,11755,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,508.26,99.0,40.8,93.54,7125,14370,660,3343,19987,11747,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,508.52,70.0,40.8,93.55,7182,14517,622,3306,19946,11743,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,508.77,78.0,40.9,93.55,7147,14372,639,3323,19985,11737,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,509.02,96.0,40.9,93.54,7174,14503,632,3314,19952,11731,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,509.26,95.0,40.8,93.54,7157,14358,620,3305,19998,11711,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,509.51,65.0,40.8,93.54,7168,14453,628,3309,19977,11724,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,509.76,72.0,40.8,93.55,7148,14317,624,3306,20011,11720,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,510.01,69.0,40.9,93.55,7148,14348,615,3294,20010,11720,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,510.29,75.0,40.9,93.55,7165,14429,630,3311,19978,11700,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,510.54,73.0,40.9,93.55,7146,14307,627,3309,19969,11715,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,510.79,68.0,40.9,93.54,7145,14326,627,3310,20016,11713,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,511.03,72.0,40.9,93.54,7136,14304,625,3310,20019,11714,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,511.33,73.0,40.9,93.54,7142,14317,627,3310,20019,11710,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,511.58,74.0,40.9,93.54,7172,14427,630,3314,19973,11705,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,511.83,67.0,40.9,93.54,7154,14333,627,3311,20014,11687,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,512.08,69.0,40.9,93.55,7153,14334,627,3311,20010,11699,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,512.34,68.0,40.9,93.55,7181,14482,630,3313,19962,11693,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,512.59,72.0,40.9,93.55,7152,14341,626,3308,20008,11694,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,512.84,71.0,40.9,93.55,7173,14453,628,3311,19974,11687,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,513.08,74.0,40.9,93.55,7144,14327,625,3309,20014,11685,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,513.34,66.0,40.9,93.54,7155,14333,624,3308,20017,11676,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,513.59,69.0,40.9,93.54,7164,14333,626,3310,20013,11667,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,513.84,74.0,40.9,93.54,7181,14464,628,3310,19972,11662,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,514.09,72.0,40.9,93.54,7144,14257,623,3305,20009,11657,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,514.34,71.0,40.9,93.54,7152,14302,625,3307,20028,11651,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,514.64,72.0,40.9,93.54,7140,14239,621,3305,20043,11646,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,514.89,73.0,40.9,93.54,7152,14291,625,3308,20034,11641,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,515.13,73.0,40.9,93.54,7168,14409,624,3309,19995,11637,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,515.38,72.0,40.9,93.55,7150,14471,622,3307,19977,11634,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,515.63,68.0,40.9,93.55,7150,14273,622,3306,20027,11632,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,515.88,75.0,40.9,93.54,7154,14288,621,3307,20041,11631,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,516.12,72.0,40.9,93.54,7180,14434,624,3308,20030,11616,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,516.37,77.0,40.9,93.55,7178,14421,624,3306,20005,11629,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,516.62,69.0,40.9,93.54,7188,14467,624,3308,20022,11639,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,516.9,74.0,40.9,93.54,7168,14333,621,3308,20049,11630,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,517.14,73.0,40.9,93.55,7172,14363,622,3308,20030,11625,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,517.39,69.0,40.9,93.54,7190,14462,626,3322,19994,11622,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,517.64,72.0,40.9,93.54,7162,14318,634,3318,20056,11627,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,517.94,97.0,40.9,93.54,7161,14299,626,3315,20056,11623,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,518.19,73.0,40.9,93.54,7175,14397,634,3309,20018,11622,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,518.44,77.0,40.9,93.54,7185,14451,634,3317,20013,11625,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,518.68,82.0,40.9,93.54,7187,14450,630,3313,20016,11606,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,518.93,82.0,40.9,93.54,7186,14440,633,3314,20018,11621,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,519.18,80.0,40.9,93.53,7147,14292,652,3328,20064,11623,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,519.43,112.0,40.9,93.54,7138,14274,644,3330,20066,11624,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,519.83,75.0,40.9,93.54,7148,14269,652,3337,20062,11627,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,520.43,79.0,40.9,93.54,7155,14409,647,3333,20026,11620,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,520.83,84.0,40.9,93.53,7154,14327,647,3331,20012,11645,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,521.09,82.0,40.9,93.55,7155,14315,649,3330,20053,11653,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,521.34,81.0,40.9,93.54,7165,14332,638,3323,20049,11662,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,521.59,81.0,40.9,93.54,7158,14418,643,3327,20008,11671,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,521.83,89.0,40.9,93.54,7158,14319,645,3329,20053,11679,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,522.08,83.0,41.0,93.54,7185,14458,649,3332,20003,11686,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,522.39,81.0,40.9,93.54,7170,14493,645,3328,19997,11696,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,522.63,79.0,41.0,93.54,7165,14340,639,3332,20052,11701,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,522.88,80.0,41.0,93.54,7188,14460,642,3328,20014,11710,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,523.13,80.0,41.0,93.54,7154,14319,653,3338,20054,11708,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,523.38,83.0,40.9,93.54,7158,14342,653,3338,20048,11714,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,523.62,82.0,41.0,93.54,7160,14486,653,3337,20008,11716,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,523.88,82.0,41.0,93.54,7166,14355,645,3331,20048,11718,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,524.12,84.0,41.0,93.55,7188,14474,645,3341,19988,11722,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,524.38,82.0,41.0,93.54,7156,14321,657,3340,20061,11723,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,524.66,75.0,41.0,93.54,7160,14352,655,3341,20055,11725,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,524.9,69.0,41.0,93.55,7165,14498,655,3339,20008,11724,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,525.15,61.0,41.0,93.54,7167,14312,639,3325,20064,11724,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,525.4,69.0,41.0,93.55,7194,14497,643,3329,20014,11723,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,525.7,60.0,41.0,93.54,7162,14345,654,3339,20057,11716,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,525.95,68.0,41.0,93.54,7164,14357,654,3338,20052,11709,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,526.2,65.0,41.0,93.54,7199,14511,649,3338,20008,11703,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,526.45,68.0,41.0,93.55,7178,14389,640,3326,20043,11697,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,526.79,62.0,41.0,93.55,7168,14368,654,3340,20042,11688,0
dia 11 - Soja Heterodera Vaso 6,11.0,6.0,527.02,63.0,41.0,93.54,7182,14553,653,3337,19986,11679,0
