Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 18 - Soja Saudavel Vaso 2,18,2,11445,18133,458,4971,20874,9206,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18132,459,4970,20788,9281,1
dia 18 - Soja Saudavel Vaso 2,18,2,11476,18162,465,5076,20930,9182,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18133,465,5080,20891,9190,1
dia 18 - Soja Saudavel Vaso 2,18,2,11454,18131,460,4979,20886,9211,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18138,460,4978,20882,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18131,459,4976,20892,9205,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18102,459,4978,20752,9269,1
dia 18 - Soja Saudavel Vaso 2,18,2,11427,18017,458,4977,20639,9192,1
dia 18 - Soja Saudavel Vaso 2,18,2,11396,18146,460,4976,20904,9273,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18146,456,4977,20905,9273,1
dia 18 - Soja Saudavel Vaso 2,18,2,11394,18103,456,4983,20829,9284,1
dia 18 - Soja Saudavel Vaso 2,18,2,11413,18140,460,4981,20903,9270,1
dia 18 - Soja Saudavel Vaso 2,18,2,11418,18114,461,4983,20906,9273,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18003,461,4980,20907,9269,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18134,461,4980,20759,9268,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18136,465,5024,20909,9201,1
dia 18 - Soja Saudavel Vaso 2,18,2,11454,18111,460,4976,20890,9261,1
dia 18 - Soja Saudavel Vaso 2,18,2,11454,18136,460,4975,20917,9269,1
dia 18 - Soja Saudavel Vaso 2,18,2,11468,18156,461,4980,20941,9279,1
dia 18 - Soja Saudavel Vaso 2,18,2,11444,18121,459,4977,20901,9267,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18133,460,4963,20916,9200,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18131,461,4971,20911,9221,1
dia 18 - Soja Saudavel Vaso 2,18,2,11447,18134,460,4982,20844,9202,1
dia 18 - Soja Saudavel Vaso 2,18,2,11432,18130,460,4979,20826,9193,1
dia 18 - Soja Saudavel Vaso 2,18,2,11447,18101,458,4972,20826,9263,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18139,458,4970,20921,9263,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18140,461,4972,20922,9263,1
dia 18 - Soja Saudavel Vaso 2,18,2,11459,18159,458,4979,20943,9124,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18144,463,4970,20919,9269,1
dia 18 - Soja Saudavel Vaso 2,18,2,11448,18138,458,4988,20915,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11364,18139,463,4985,20916,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11445,18015,466,4988,20917,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11444,18141,468,4989,20775,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11434,18119,467,4988,20718,9174,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18145,464,4984,20782,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11451,18145,464,4985,20785,9257,1
dia 18 - Soja Saudavel Vaso 2,18,2,11420,18133,463,4982,20915,9185,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18134,463,4984,20906,9182,1
dia 18 - Soja Saudavel Vaso 2,18,2,11445,18146,462,4987,20916,9188,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18145,462,4993,20906,9187,1
dia 18 - Soja Saudavel Vaso 2,18,2,11439,18135,461,4990,20768,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11442,18023,460,4986,20915,9253,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18022,461,4989,20926,9251,1
dia 18 - Soja Saudavel Vaso 2,18,2,11454,18039,461,4987,20926,9257,1
dia 18 - Soja Saudavel Vaso 2,18,2,11373,18150,461,4994,20927,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11438,18081,461,4995,20924,9253,1
dia 18 - Soja Saudavel Vaso 2,18,2,11437,18086,461,4994,20921,9253,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18145,461,4997,20778,9253,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18143,461,4994,20923,9186,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18143,461,4995,20923,9252,1
dia 18 - Soja Saudavel Vaso 2,18,2,11423,18146,462,5039,20922,9251,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18151,461,4998,20930,9252,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18153,461,4994,20930,9252,1
dia 18 - Soja Saudavel Vaso 2,18,2,11442,18149,462,4994,20913,9184,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18137,463,5000,20915,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18146,463,5003,20910,9186,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18143,463,4997,20925,9202,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18062,461,5000,20873,9172,1
dia 18 - Soja Saudavel Vaso 2,18,2,11451,18153,469,5017,20932,9196,1
dia 18 - Soja Saudavel Vaso 2,18,2,11366,18152,466,4992,20932,9249,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18155,465,4981,20934,9250,1
dia 18 - Soja Saudavel Vaso 2,18,2,11435,18127,462,4985,20908,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18153,461,4997,20929,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11371,18156,462,4994,20928,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18025,462,4995,20930,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18155,462,4994,20787,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18155,462,4998,20931,9185,1
dia 18 - Soja Saudavel Vaso 2,18,2,11449,18143,461,4989,20908,9182,1
dia 18 - Soja Saudavel Vaso 2,18,2,11455,18159,461,4994,20791,9251,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18181,461,5000,20942,9157,1
dia 18 - Soja Saudavel Vaso 2,18,2,11412,18126,461,4992,20787,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11444,18146,461,5009,20741,9249,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18088,459,4995,20931,9246,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18023,460,5018,20935,9232,1
dia 18 - Soja Saudavel Vaso 2,18,2,11436,18031,464,5083,20941,9259,1
dia 18 - Soja Saudavel Vaso 2,18,2,11461,18065,465,5093,20945,9256,1
dia 18 - Soja Saudavel Vaso 2,18,2,11454,18054,465,5096,20921,9247,1
dia 18 - Soja Saudavel Vaso 2,18,2,11404,18170,465,5088,20946,9257,1
dia 18 - Soja Saudavel Vaso 2,18,2,11444,18167,464,5095,20941,9255,1
dia 18 - Soja Saudavel Vaso 2,18,2,11430,18127,465,5102,20939,9254,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18036,466,5106,20942,9254,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18169,466,5108,20795,9254,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18163,466,5111,20943,9187,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18162,465,5109,20938,9243,1
dia 18 - Soja Saudavel Vaso 2,18,2,11457,18168,462,5100,20945,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18167,461,5009,20945,9178,1
dia 18 - Soja Saudavel Vaso 2,18,2,11450,18163,461,5001,20929,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18110,461,4999,20899,9179,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18161,460,4996,20941,9174,1
dia 18 - Soja Saudavel Vaso 2,18,2,11442,18156,460,4994,20942,9173,1
dia 18 - Soja Saudavel Vaso 2,18,2,11453,18163,459,4997,20922,9178,1
dia 18 - Soja Saudavel Vaso 2,18,2,11456,18163,460,4994,20950,9170,1
dia 18 - Soja Saudavel Vaso 2,18,2,11461,18171,461,4997,20805,9243,1
dia 18 - Soja Saudavel Vaso 2,18,2,11462,18048,461,5008,20951,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11376,18167,461,4995,20945,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11459,18155,462,4999,20865,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18166,461,4998,20799,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11459,18168,462,5005,20948,9173,1
dia 18 - Soja Saudavel Vaso 2,18,2,11459,18167,461,5001,20941,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11460,18168,461,4998,20947,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11467,18176,462,4996,20955,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11464,18174,462,5007,20956,9176,1
dia 18 - Soja Saudavel Vaso 2,18,2,11451,18167,461,4998,20952,9177,1
dia 18 - Soja Saudavel Vaso 2,18,2,11462,18171,461,4996,20952,9168,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18167,461,4995,20935,9183,1
dia 18 - Soja Saudavel Vaso 2,18,2,11462,18159,461,5004,20940,9171,1
dia 18 - Soja Saudavel Vaso 2,18,2,11463,18169,461,5003,20927,9192,1
dia 18 - Soja Saudavel Vaso 2,18,2,11466,18144,461,5001,20914,9203,1
dia 18 - Soja Saudavel Vaso 2,18,2,11464,18176,463,5007,20813,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11465,18177,464,5006,20963,9174,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18171,467,5012,20934,9172,1
dia 18 - Soja Saudavel Vaso 2,18,2,11461,18184,480,5108,20960,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11460,18177,469,5102,20942,9180,1
dia 18 - Soja Saudavel Vaso 2,18,2,11462,18144,462,5001,20926,9158,1
dia 18 - Soja Saudavel Vaso 2,18,2,11464,18174,463,5005,20738,9211,1
dia 18 - Soja Saudavel Vaso 2,18,2,11465,18170,464,5013,20819,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11452,18154,465,5016,20903,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11467,18178,465,5014,20824,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11431,18071,464,5046,20820,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11467,18176,467,5051,20915,9213,1
dia 18 - Soja Saudavel Vaso 2,18,2,11458,18150,467,5067,20960,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11466,18181,465,5037,20957,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11467,18181,464,5037,20960,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11467,18178,463,5024,20960,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11470,18160,463,5013,20942,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11471,18182,464,5011,20968,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11461,18137,462,5013,20965,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11470,18145,463,5006,20964,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18181,465,5010,20967,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11465,18182,463,5009,20967,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11464,18177,464,5011,20967,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11456,18156,461,5005,20927,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11473,18163,465,5013,20941,9222,1
dia 18 - Soja Saudavel Vaso 2,18,2,11470,18184,464,5013,20970,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18178,464,5003,20967,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18174,465,5011,20969,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11470,18172,464,5012,20971,9232,1
dia 18 - Soja Saudavel Vaso 2,18,2,11471,18177,465,5025,20971,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11472,18177,465,5029,20972,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11473,18162,465,5021,20912,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11475,18182,465,5023,20979,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11477,18185,465,5023,20979,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11473,18150,466,5026,20970,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11476,18186,466,5017,20937,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11476,18120,466,5024,20972,9224,1
dia 18 - Soja Saudavel Vaso 2,18,2,11455,18180,467,5020,20937,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11473,18175,467,5021,20975,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11477,18175,469,5023,20977,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18155,470,5036,20947,9168,1
dia 18 - Soja Saudavel Vaso 2,18,2,11463,18156,469,5037,20971,9232,1
dia 18 - Soja Saudavel Vaso 2,18,2,11478,18178,470,5040,20987,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11482,18197,471,5065,21010,9252,1
dia 18 - Soja Saudavel Vaso 2,18,2,11476,18183,470,5031,20980,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11478,18188,469,5030,20977,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11479,18189,469,5013,20978,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11422,18173,465,5011,20979,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11479,18191,468,5020,20980,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11468,18177,467,5023,20989,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11484,18196,467,5015,20987,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11498,18217,469,5022,21011,9254,1
dia 18 - Soja Saudavel Vaso 2,18,2,11483,18183,468,5028,20986,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11484,18193,468,5025,20962,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11486,18178,468,5029,20981,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11481,18176,468,5022,20982,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11486,18177,468,5045,20982,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11487,18182,468,5038,20929,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11477,18177,467,5032,20968,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11491,18189,470,5099,21000,9249,1
dia 18 - Soja Saudavel Vaso 2,18,2,11488,18181,471,5103,20996,9246,1
dia 18 - Soja Saudavel Vaso 2,18,2,11489,18187,470,5106,20995,9247,1
dia 18 - Soja Saudavel Vaso 2,18,2,11488,18192,471,5109,20988,9247,1
dia 18 - Soja Saudavel Vaso 2,18,2,11489,18203,471,5110,20988,9247,1
dia 18 - Soja Saudavel Vaso 2,18,2,11490,18203,470,5111,20989,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11489,18188,470,5100,20978,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11495,18205,470,5106,20997,9249,1
dia 18 - Soja Saudavel Vaso 2,18,2,11494,18210,470,5106,20996,9249,1
dia 18 - Soja Saudavel Vaso 2,18,2,11490,18209,467,5108,20923,9245,1
dia 18 - Soja Saudavel Vaso 2,18,2,11488,18164,471,5106,20953,9244,1
dia 18 - Soja Saudavel Vaso 2,18,2,11494,18202,468,5107,20965,9248,1
dia 18 - Soja Saudavel Vaso 2,18,2,11388,18177,467,5113,20809,9171,1
dia 18 - Soja Saudavel Vaso 2,18,2,11491,18212,468,5112,20987,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11492,18202,468,5111,20986,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11496,18192,469,5115,20973,9246,1
dia 18 - Soja Saudavel Vaso 2,18,2,11498,18212,469,5114,20997,9246,1
dia 18 - Soja Saudavel Vaso 2,18,2,11513,18244,470,5118,21022,9257,1
dia 18 - Soja Saudavel Vaso 2,18,2,11497,18217,469,5115,20993,9244,1
dia 18 - Soja Saudavel Vaso 2,18,2,11497,18217,469,5116,20993,9243,1
dia 18 - Soja Saudavel Vaso 2,18,2,11496,18205,469,5114,20998,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11498,18204,469,5109,20996,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11494,18195,465,5014,20996,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11497,18195,465,5003,20972,9224,1
dia 18 - Soja Saudavel Vaso 2,18,2,11499,18232,467,5004,20990,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11494,18194,467,4990,20999,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11493,18209,465,4996,21001,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11482,18208,465,4998,21002,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11496,18187,465,4997,20982,9224,1
dia 18 - Soja Saudavel Vaso 2,18,2,11500,18211,465,4997,20998,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11489,18145,464,4991,20993,9208,1
dia 18 - Soja Saudavel Vaso 2,18,2,11499,18189,466,5002,20979,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11501,18209,466,4999,21004,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11515,18234,467,5008,21027,9180,1
dia 18 - Soja Saudavel Vaso 2,18,2,11499,18208,466,5004,20997,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11500,18201,465,5003,21003,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11500,18204,465,5003,21002,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11501,18200,466,4994,21006,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11502,18199,462,5005,21007,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11435,18196,466,5003,21015,9221,1
dia 18 - Soja Saudavel Vaso 2,18,2,11506,18206,466,4998,21013,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11510,18212,466,4999,21013,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11459,18201,464,4989,21002,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11495,18188,466,4998,20982,9218,1
dia 18 - Soja Saudavel Vaso 2,18,2,11498,18198,467,5007,21005,9218,1
dia 18 - Soja Saudavel Vaso 2,18,2,11491,18207,466,5008,21005,9218,1
dia 18 - Soja Saudavel Vaso 2,18,2,11495,18196,468,5037,20987,9222,1
dia 18 - Soja Saudavel Vaso 2,18,2,11484,18208,469,5071,21001,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11509,18213,467,5029,21009,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11503,18217,466,5036,20989,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11515,18226,466,5026,21015,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11512,18211,466,5029,21015,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11512,18207,466,5040,21017,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11513,18211,468,5062,21019,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11517,18211,469,5087,21020,9241,1
dia 18 - Soja Saudavel Vaso 2,18,2,11517,18219,465,5094,21018,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11408,18198,467,5034,20985,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11519,18213,466,5036,21026,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11520,18214,466,5023,21026,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11469,18174,463,5009,20982,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11519,18213,469,5068,21012,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11506,18204,465,5008,21003,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11513,18211,465,5011,21019,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11518,18205,466,5019,21014,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11518,18215,465,5012,21019,9232,1
dia 18 - Soja Saudavel Vaso 2,18,2,11508,18220,465,5016,21000,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11523,18222,466,5015,21025,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11520,18218,466,5010,21019,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11520,18216,465,5013,21021,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11520,18214,465,5001,21019,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11520,18217,465,5000,21021,9232,1
dia 18 - Soja Saudavel Vaso 2,18,2,11524,18224,470,5081,21023,9244,1
dia 18 - Soja Saudavel Vaso 2,18,2,11471,18222,470,5097,21024,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11528,18229,469,5093,21031,9247,1
dia 18 - Soja Saudavel Vaso 2,18,2,11526,18222,466,5010,21029,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11523,18220,467,5044,21021,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11524,18219,467,5028,21022,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11522,18219,467,5013,21023,9235,1
dia 18 - Soja Saudavel Vaso 2,18,2,11524,18215,467,5007,21027,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11521,18221,470,5088,21019,9234,1
dia 18 - Soja Saudavel Vaso 2,18,2,11525,18220,465,5013,21022,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11528,18225,467,5029,21026,9241,1
dia 18 - Soja Saudavel Vaso 2,18,2,11521,18220,466,5005,21010,9223,1
dia 18 - Soja Saudavel Vaso 2,18,2,11529,18225,469,5031,21013,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11525,18219,467,4998,21026,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11525,18221,467,5031,21028,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11526,18223,468,5014,21026,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11526,18212,468,5011,21028,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11527,18216,470,5042,21027,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11527,18207,468,5011,21021,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11531,18230,468,5017,21034,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11532,18232,467,5008,21033,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11530,18233,466,5002,21032,9230,1
dia 18 - Soja Saudavel Vaso 2,18,2,11529,18202,467,5078,21022,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11528,18198,466,5000,20978,9198,1
dia 18 - Soja Saudavel Vaso 2,18,2,11530,18196,467,5001,21026,9205,1
dia 18 - Soja Saudavel Vaso 2,18,2,11531,18230,468,5035,21027,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11507,18219,467,5001,21032,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11529,18230,466,5009,21029,9226,1
dia 18 - Soja Saudavel Vaso 2,18,2,11533,18234,467,5001,21032,9226,1
dia 18 - Soja Saudavel Vaso 2,18,2,11535,18237,468,5012,21036,9190,1
dia 18 - Soja Saudavel Vaso 2,18,2,11532,18234,466,5013,21031,9178,1
dia 18 - Soja Saudavel Vaso 2,18,2,11536,18239,470,5093,21036,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11535,18238,471,5100,21034,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11533,18231,466,5004,21031,9226,1
dia 18 - Soja Saudavel Vaso 2,18,2,11534,18234,467,5007,21032,9226,1
dia 18 - Soja Saudavel Vaso 2,18,2,11535,18239,468,5025,21032,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11538,18243,467,4999,21038,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11539,18243,468,5000,21039,9167,1
dia 18 - Soja Saudavel Vaso 2,18,2,11534,18242,467,4991,20844,9211,1
dia 18 - Soja Saudavel Vaso 2,18,2,11537,18221,467,5006,20887,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11531,18237,468,5006,20885,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11540,18240,468,5008,20886,9225,1
dia 18 - Soja Saudavel Vaso 2,18,2,11536,18243,468,5006,20892,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11540,18240,469,5006,20946,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11539,18113,467,5005,21028,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11544,18244,466,5035,21045,9233,1
dia 18 - Soja Saudavel Vaso 2,18,2,11545,18249,469,5020,21047,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11539,18222,473,5090,21036,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11546,18247,468,5112,21041,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11464,18245,471,5079,21040,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11544,18119,470,5075,21042,9236,1
dia 18 - Soja Saudavel Vaso 2,18,2,11546,18115,472,5088,21043,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11546,18247,470,5099,20897,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11546,18250,466,5099,21049,9244,1
dia 18 - Soja Saudavel Vaso 2,18,2,11551,18252,470,5056,21051,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11498,18223,468,5073,21019,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11538,18218,468,5073,20947,9221,1
dia 18 - Soja Saudavel Vaso 2,18,2,11550,18252,471,5079,21015,9243,1
dia 18 - Soja Saudavel Vaso 2,18,2,11548,18251,471,5072,21044,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11539,18254,472,5093,21050,9238,1
dia 18 - Soja Saudavel Vaso 2,18,2,11546,18246,472,5115,21046,9242,1
dia 18 - Soja Saudavel Vaso 2,18,2,11540,18251,471,5112,21032,9239,1
dia 18 - Soja Saudavel Vaso 2,18,2,11552,18251,471,5097,21056,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11554,18254,471,5100,21054,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11552,18253,473,5113,21049,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11552,18254,473,5113,21051,9240,1
dia 18 - Soja Saudavel Vaso 2,18,2,11551,18248,468,5024,21048,9227,1
dia 18 - Soja Saudavel Vaso 2,18,2,11552,18255,468,5028,21045,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11553,18258,468,5005,21046,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11548,18259,468,5025,21025,9228,1
dia 18 - Soja Saudavel Vaso 2,18,2,11557,18266,468,5021,21051,9237,1
dia 18 - Soja Saudavel Vaso 2,18,2,11555,18251,469,5010,21029,9220,1
dia 18 - Soja Saudavel Vaso 2,18,2,11554,18259,467,5009,21021,9223,1
dia 18 - Soja Saudavel Vaso 2,18,2,11558,18263,468,5040,21043,9226,1
dia 18 - Soja Saudavel Vaso 2,18,2,11553,18262,468,5026,21054,9231,1
dia 18 - Soja Saudavel Vaso 2,18,2,11560,18272,472,5096,21041,9229,1
dia 18 - Soja Saudavel Vaso 2,18,2,11552,18239,470,5089,20976,9206,1
dia 18 - Soja Saudavel Vaso 2,18,2,11561,18203,472,5095,21023,9239,1
